-0.79;-33.30
-0.94;-33.19
2.86;-33.40
-1.29;-33.30
-1.72;-33.40
-1.22;-33.31
6.23;-33.15
3.63;-33.18
3.91;-33.06
-2.32;-33.40
-0.99;-33.46
0.83;-33.39
2.64;-33.52
3.33;-33.44
1.47;-33.21
-0.63;-33.36
0.90;-33.47
5.05;-33.36
3.22;-33.52
-0.78;-33.47
-2.28;-33.41
-1.56;-33.56
1.06;-33.42
5.15;-33.51
3.39;-33.37
1.28;-33.47
-1.82;-33.35
0.12;-33.54
-0.95;-33.48
3.47;-33.54
-2.27;-33.54
0.65;-33.50
6.65;-33.22
7.83;-33.16
8.68;-33.01
4.90;-33.01
0.67;-32.94
0.35;-33.09
1.43;-32.99
5.65;-33.02
4.38;-32.87
4.65;-32.63
-0.93;-32.89
3.00;-32.69
2.97;-33.05
4.24;-32.83
2.08;-32.88
-2.19;-32.85
1.85;-32.76
2.78;-32.69
5.19;-32.91
4.00;-32.81
1.84;-32.69
-3.19;-32.72
-0.72;-32.78
0.10;-32.65
4.09;-32.98
2.24;-32.84
1.51;-32.99
-0.33;-33.05
2.91;-32.98
2.51;-32.87
-0.07;-32.86
-2.20;-32.78
-2.81;-32.84
-0.07;-32.82
4.43;-32.64
2.51;-32.90
2.33;-32.74
-3.96;-32.82
-2.07;-32.96
0.01;-32.97
2.32;-32.90
1.24;-32.78
-0.84;-32.64
-1.72;-32.88
1.70;-32.90
1.85;-33.14
3.09;-32.99
-0.61;-33.04
-3.27;-33.00
-0.01;-33.01
5.20;-32.81
8.94;-32.84
5.19;-32.75
2.84;-32.66
-1.15;-32.68
0.65;-32.68
1.79;-32.53
3.66;-32.66
1.65;-32.52
0.37;-32.59
0.43;-32.61
3.09;-32.54
3.24;-32.43
0.30;-32.41
-1.40;-32.34
-1.42;-32.34
0.07;-32.36
4.49;-32.17
3.41;-32.38
2.92;-32.28
-2.07;-32.25
-1.12;-32.38
1.46;-32.36
4.33;-32.52
3.02;-32.37
0.88;-32.47
-0.86;-32.58
1.76;-32.71
2.77;-32.74
2.13;-32.81
1.40;-32.75
-2.25;-32.65
-0.45;-32.85
2.31;-32.73
4.44;-33.12
2.42;-33.08
1.98;-32.88
-4.59;-32.94
-0.86;-32.96
0.21;-32.87
4.75;-33.01
2.30;-32.87
-0.62;-33.04
-1.03;-32.96
1.59;-33.01
0.93;-32.95
1.78;-33.01
0.14;-32.93
-1.56;-32.91
1.18;-32.87
3.58;-32.94
5.06;-33.05
4.10;-32.91
-0.65;-32.92
-0.73;-32.97
1.97;-32.93
3.77;-32.85
4.34;-32.60
2.51;-32.53
-1.27;-32.55
0.85;-32.71
1.75;-32.70
3.49;-32.56
3.04;-32.51
0.68;-32.43
0.71;-32.71
1.99;-32.63
3.38;-32.78
3.53;-32.66
2.21;-32.69
-1.42;-32.58
0.85;-32.61
2.87;-32.54
4.74;-32.75
2.94;-32.67
3.29;-32.55
-4.27;-32.52
-0.43;-32.61
1.31;-32.52
5.60;-32.61
3.37;-32.41
0.08;-32.55
-1.45;-32.57
2.55;-32.61
2.07;-32.52
3.45;-32.58
3.07;-32.48
0.08;-32.39
1.37;-32.34
1.80;-32.38
3.98;-32.51
3.17;-32.36
1.42;-32.34
-1.97;-32.27
0.88;-32.29
2.92;-32.20
4.42;-32.51
2.68;-32.48
2.46;-32.30
-2.98;-32.39
-0.08;-32.30
2.00;-32.14
5.07;-32.50
2.42;-32.39
-0.54;-32.54
-1.14;-32.57
2.77;-32.42
1.92;-32.32
2.49;-32.30
1.74;-32.21
-0.32;-32.32
0.06;-32.22
1.10;-32.26
4.03;-32.24
1.60;-32.10
0.38;-32.03
0.07;-31.93
0.92;-32.01
3.12;-31.83
4.63;-31.94
3.07;-31.99
0.59;-31.93
-0.88;-31.95
2.20;-31.86
4.05;-31.74
0.83;-31.68
-2.52;-31.66
-3.20;-31.83
-1.01;-31.87
-0.12;-31.82
2.04;-31.70
2.44;-31.54
-0.17;-31.55
-0.24;-31.63
0.25;-31.84
1.05;-31.87
3.69;-31.80
1.58;-31.81
0.08;-31.64
0.10;-31.77
3.10;-31.65
2.41;-31.70
3.18;-31.94
4.59;-31.68
-2.13;-31.64
-0.25;-31.69
2.49;-31.59
5.10;-31.50
3.91;-31.29
1.70;-31.43
0.09;-31.47
1.62;-31.57
3.13;-31.47
6.18;-31.29
3.38;-31.29
2.61;-31.20
1.30;-31.25
1.22;-31.36
3.60;-31.25
4.80;-31.25
4.23;-31.04
1.44;-31.02
3.17;-30.94
2.60;-30.94
3.04;-31.17
5.02;-30.99
3.24;-30.88
0.20;-30.83
2.02;-30.80
3.78;-30.87
5.14;-30.84
3.69;-30.94
4.89;-30.85
-1.31;-30.84
0.49;-30.94
2.43;-30.85
5.90;-30.82
2.37;-30.75
1.10;-30.80
-1.09;-30.91
1.55;-30.89
2.88;-30.81
6.77;-30.67
3.99;-30.58
1.96;-30.53
1.13;-30.57
1.65;-30.85
3.11;-30.75
4.34;-30.88
5.29;-30.61
0.87;-30.60
2.43;-30.52
2.69;-30.61
3.33;-30.74
4.46;-30.48
3.15;-30.46
1.03;-30.32
1.38;-30.42
3.81;-30.35
5.06;-30.29
5.69;-30.13
4.73;-30.11
-1.15;-30.13
2.27;-30.06
3.02;-30.05
7.60;-29.90
3.78;-29.85
2.32;-29.97
-0.25;-30.01
1.77;-30.01
4.03;-29.84
6.76;-29.91
4.66;-29.80
2.47;-29.76
-0.31;-29.93
2.89;-29.97
2.61;-29.87
6.19;-29.82
5.12;-29.75
2.67;-29.73
1.99;-29.66
1.96;-29.98
4.15;-29.87
4.48;-30.13
5.06;-29.91
3.64;-30.05
5.08;-29.98
5.00;-29.96
5.05;-30.21
5.60;-30.06
4.42;-30.00
2.33;-29.86
2.59;-29.92
3.93;-29.88
5.98;-29.90
4.28;-29.89
3.97;-29.80
-1.22;-29.82
2.60;-29.76
2.34;-29.89
6.45;-29.75
3.30;-29.60
2.98;-29.59
-0.87;-29.61
1.11;-29.63
4.11;-29.42
6.04;-29.75
3.53;-29.66
2.24;-29.61
-0.90;-29.69
0.08;-29.68
1.45;-29.62
6.00;-29.44
4.13;-29.37
1.52;-29.37
-0.10;-29.46
1.53;-29.58
2.25;-29.52
5.15;-29.60
5.72;-29.34
2.00;-29.38
1.68;-29.43
1.56;-29.74
3.99;-29.65
4.03;-29.73
4.07;-29.68
1.50;-29.57
3.26;-29.72
3.13;-29.72
3.18;-29.82
4.72;-29.67
3.34;-29.70
0.21;-29.59
1.52;-29.66
3.55;-29.62
6.04;-29.66
3.85;-29.67
5.63;-29.56
-0.95;-29.62
2.78;-29.57
1.82;-29.67
6.20;-29.53
3.55;-29.37
2.90;-29.45
-0.83;-29.45
0.69;-29.62
3.77;-29.49
5.38;-29.43
3.64;-29.27
2.88;-29.21
-1.21;-29.39
1.43;-29.47
2.83;-29.42
7.05;-29.15
4.94;-28.96
3.70;-28.98
0.46;-29.03
2.22;-29.03
2.77;-28.91
5.83;-28.91
4.40;-28.85
3.34;-28.78
1.12;-28.77
-0.20;-29.03
3.81;-28.90
3.46;-28.94
5.42;-28.86
3.26;-28.80
2.96;-28.79
1.95;-28.72
2.70;-28.90
4.62;-28.78
4.25;-28.97
5.76;-28.72
2.09;-28.79
2.39;-28.79
2.89;-28.77
5.46;-28.71
3.52;-28.71
4.18;-28.73
2.14;-28.61
3.66;-28.71
4.13;-28.56
5.41;-29.01
5.55;-28.82
1.46;-28.84
1.47;-28.66
2.23;-28.71
4.56;-28.53
7.25;-28.72
4.53;-28.70
3.70;-28.64
-0.21;-28.65
4.66;-28.47
4.14;-28.44
7.38;-28.65
3.70;-28.81
4.78;-28.70
-0.11;-28.69
3.52;-28.73
4.45;-28.58
8.47;-28.48
4.84;-28.41
3.89;-28.72
0.42;-28.70
2.78;-28.92
6.13;-28.75
8.14;-28.61
5.46;-28.49
4.74;-28.51
4.18;-28.42
5.01;-28.49
7.29;-28.34
9.69;-28.22
8.30;-28.22
7.25;-28.20
1.92;-28.45
3.94;-28.41
5.82;-28.31
8.10;-28.07
7.36;-27.93
7.68;-27.90
3.49;-27.95
3.06;-28.09
4.70;-28.08
6.06;-27.95
8.32;-27.67
7.02;-27.65
4.14;-27.64
2.26;-27.96
4.95;-27.88
4.86;-27.84
7.66;-27.70
6.16;-27.54
3.75;-27.46
1.71;-28.01
3.60;-28.04
4.32;-27.92
5.63;-28.05
7.23;-27.84
3.22;-27.81
3.37;-27.81
2.41;-28.14
4.90;-28.04
4.36;-28.07
7.38;-27.81
2.30;-27.72
3.64;-27.83
3.20;-27.91
4.24;-27.83
3.75;-27.81
5.85;-27.76
4.04;-27.58
4.53;-27.78
4.45;-27.79
2.72;-28.00
5.02;-27.89
4.89;-27.82
4.43;-27.57
3.37;-27.59
3.62;-27.41
3.12;-27.41
5.52;-27.86
4.30;-27.81
3.64;-27.72
2.39;-27.54
3.61;-27.67
4.32;-27.48
4.82;-27.86
4.03;-27.76
4.05;-27.65
1.36;-27.50
2.58;-27.59
4.46;-27.39
5.58;-27.87
4.59;-27.77
4.81;-27.70
0.60;-27.65
3.26;-27.76
4.59;-27.74
6.31;-27.59
4.09;-27.57
5.19;-27.47
0.82;-27.45
4.83;-27.34
6.35;-27.13
8.07;-27.02
5.42;-27.37
6.78;-27.30
2.29;-27.14
5.10;-27.08
5.21;-27.10
6.61;-26.91
6.57;-26.90
6.24;-26.95
3.05;-26.87
3.45;-26.92
5.94;-26.83
6.85;-26.68
8.08;-26.68
5.38;-26.86
3.82;-26.75
1.68;-26.79
5.22;-26.73
5.84;-26.63
7.81;-26.73
4.92;-26.75
4.52;-26.67
0.85;-26.63
3.91;-26.56
4.75;-26.39
7.25;-26.64
4.69;-26.62
3.69;-26.83
0.27;-26.78
2.34;-26.86
5.49;-26.65
7.15;-26.46
4.68;-26.45
4.47;-26.54
0.83;-26.53
1.24;-26.62
4.76;-26.52
6.47;-26.34
5.08;-26.37
5.36;-26.40
1.18;-26.45
1.60;-26.54
4.79;-26.44
5.95;-26.26
6.62;-26.35
6.36;-26.27
1.82;-26.30
2.07;-26.30
4.34;-26.26
6.43;-26.01
8.42;-25.97
6.68;-25.96
3.95;-25.96
3.09;-26.04
3.80;-26.02
5.92;-25.89
8.61;-25.87
6.32;-26.06
5.49;-26.01
2.36;-26.04
2.99;-26.09
6.20;-25.87
8.50;-25.64
6.99;-25.64
7.15;-25.56
2.18;-25.67
3.34;-25.71
6.38;-25.49
7.73;-25.28
7.50;-25.19
7.82;-25.23
2.29;-25.35
3.64;-25.48
5.99;-25.31
9.36;-25.20
9.91;-25.17
8.68;-25.31
3.97;-25.28
4.09;-25.51
5.29;-25.42
6.12;-25.28
9.50;-25.10
7.38;-25.07
5.18;-24.97
3.65;-25.22
4.50;-25.13
5.89;-24.94
9.51;-24.90
7.29;-24.92
6.14;-24.97
2.59;-25.11
3.94;-25.18
5.56;-24.97
8.09;-24.95
6.96;-24.87
6.50;-24.93
2.31;-25.08
3.52;-25.17
4.60;-25.02
8.27;-24.80
8.49;-24.64
7.22;-24.73
3.44;-24.72
3.24;-24.94
4.24;-24.80
5.16;-24.70
7.91;-24.48
5.76;-24.47
3.51;-24.40
1.57;-24.82
2.28;-24.79
4.22;-24.66
7.35;-24.58
4.70;-24.56
4.46;-24.56
0.83;-24.69
1.91;-24.74
4.07;-24.57
6.70;-24.38
5.56;-24.16
5.70;-24.25
1.36;-24.38
2.59;-24.47
4.08;-24.36
7.12;-24.11
6.91;-23.93
5.87;-24.04
2.58;-24.03
2.51;-24.25
3.30;-24.15
5.11;-24.02
7.69;-23.82
5.50;-23.93
3.76;-23.87
1.93;-24.17
2.28;-24.17
4.38;-24.02
7.56;-23.90
4.79;-23.96
4.85;-23.94
1.17;-24.07
1.54;-24.18
4.27;-24.01
6.60;-23.83
5.13;-23.74
5.77;-23.80
1.03;-23.84
1.57;-23.96
4.20;-23.80
7.48;-23.74
7.03;-23.76
6.20;-23.88
2.60;-23.90
1.81;-24.10
3.10;-24.02
3.99;-23.88
7.00;-23.78
4.98;-23.83
3.84;-23.75
1.19;-23.84
1.97;-23.83
4.22;-23.60
6.90;-23.42
5.00;-23.45
5.68;-23.48
1.74;-23.51
1.69;-23.56
4.56;-23.40
6.23;-23.23
6.25;-23.29
5.98;-23.35
3.03;-23.34
2.02;-23.44
4.36;-23.32
6.33;-23.13
7.94;-23.14
6.56;-23.19
5.69;-23.09
2.14;-23.13
4.33;-23.00
6.50;-22.79
7.73;-22.79
6.46;-22.89
7.35;-22.90
2.46;-22.92
4.25;-22.88
5.66;-22.76
6.52;-22.62
7.29;-22.75
7.37;-22.86
4.72;-22.78
4.68;-22.77
5.15;-22.76
7.00;-22.60
8.63;-22.96
7.51;-23.05
7.37;-23.03
2.77;-23.01
4.60;-23.03
4.43;-22.89
5.23;-23.06
5.30;-23.31
7.56;-23.12
2.99;-23.06
5.29;-23.06
7.61;-22.94
7.06;-22.85
9.07;-23.17
9.27;-23.04
7.32;-22.89
6.61;-22.81
7.46;-22.86
8.44;-22.73
9.79;-23.15
8.28;-23.03
9.59;-22.96
5.26;-22.84
6.70;-22.97
8.26;-22.90
7.44;-23.14
7.47;-23.06
9.01;-23.03
6.25;-22.83
7.33;-22.83
8.98;-22.68
7.94;-22.84
10.03;-22.97
9.24;-22.95
9.25;-22.73
6.48;-22.62
6.69;-22.66
7.51;-22.62
9.53;-22.55
8.01;-22.49
10.47;-22.20
6.04;-22.11
6.47;-22.41
6.81;-22.47
8.40;-22.40
8.00;-22.29
10.17;-22.07
7.70;-21.86
6.29;-22.10
6.00;-22.28
8.23;-22.15
8.37;-22.18
9.52;-22.03
9.38;-21.80
4.58;-21.84
6.39;-21.92
8.36;-21.82
7.66;-21.80
9.41;-21.65
9.58;-21.45
5.00;-21.40
5.76;-21.66
6.64;-21.85
6.48;-21.73
9.15;-21.66
8.50;-21.39
6.41;-21.25
4.90;-21.43
5.32;-21.55
6.84;-21.31
8.31;-21.21
8.41;-20.95
8.05;-20.93
4.20;-21.05
4.92;-21.29
6.95;-21.10
6.71;-21.00
9.27;-20.80
8.13;-20.77
5.21;-20.74
5.96;-20.93
6.56;-20.90
6.61;-20.71
9.84;-20.63
7.74;-20.68
6.98;-20.71
3.96;-20.84
4.28;-20.95
5.77;-20.73
8.08;-20.64
7.19;-20.53
7.18;-20.52
3.96;-20.58
2.81;-20.69
4.59;-20.55
6.02;-20.44
7.36;-20.27
5.98;-20.24
5.64;-20.21
2.17;-20.22
4.00;-20.07
5.40;-19.96
6.50;-19.92
5.98;-19.86
6.72;-19.87
3.34;-19.87
4.56;-19.74
5.22;-19.68
5.08;-19.61
6.79;-19.63
6.33;-19.61
3.85;-19.56
2.90;-19.42
3.00;-19.43
4.21;-19.28
6.02;-19.32
5.34;-19.28
5.26;-19.25
1.50;-19.16
2.94;-19.15
4.20;-19.14
4.22;-19.07
6.07;-19.14
5.62;-19.12
3.47;-18.98
3.60;-19.03
3.41;-19.13
3.76;-19.12
7.47;-19.36
4.65;-19.34
1.70;-19.23
-0.59;-19.16
0.41;-19.38
1.38;-19.33
4.88;-19.38
3.32;-19.32
5.87;-19.19
3.27;-19.06
3.20;-19.38
2.44;-19.45
5.04;-19.41
5.34;-19.44
6.62;-19.28
6.02;-19.08
1.83;-19.16
2.18;-19.35
5.09;-19.32
5.57;-19.29
6.78;-19.12
7.25;-18.94
3.27;-18.88
3.38;-19.30
4.79;-19.35
5.83;-19.26
7.99;-19.03
7.17;-18.89
6.31;-18.84
3.08;-18.98
4.37;-19.18
7.22;-18.97
7.01;-18.84
7.54;-18.71
8.57;-18.69
4.15;-18.74
5.08;-19.02
7.00;-18.88
6.16;-18.73
8.75;-18.78
8.78;-18.80
8.10;-18.78
4.53;-18.93
6.36;-18.92
7.44;-18.67
7.47;-18.59
9.09;-18.53
9.65;-18.44
5.80;-18.44
6.43;-18.37
6.37;-18.32
7.45;-18.18
9.31;-18.33
8.98;-18.31
9.24;-18.27
5.27;-18.22
5.58;-18.29
8.19;-18.11
6.11;-18.11
9.18;-18.15
9.33;-18.11
7.14;-17.90
5.54;-17.86
6.54;-17.91
5.85;-17.79
9.25;-17.92
6.89;-17.83
9.47;-17.62
4.28;-17.49
5.11;-17.87
5.30;-17.87
6.80;-17.88
6.38;-17.87
9.27;-17.65
6.58;-17.43
4.32;-17.53
4.26;-17.62
4.59;-17.64
6.25;-17.62
7.76;-17.36
8.27;-17.03
3.05;-17.13
3.80;-17.59
6.04;-17.53
5.65;-17.52
8.37;-17.25
8.04;-17.05
5.89;-17.01
3.26;-17.19
4.62;-17.32
6.70;-17.12
7.09;-16.97
6.81;-16.85
8.03;-16.85
3.53;-16.93
4.01;-17.20
6.52;-17.02
5.60;-16.87
7.39;-17.02
7.68;-16.94
6.97;-16.93
3.16;-17.08
4.69;-16.92
5.75;-16.77
5.04;-16.70
7.16;-16.72
7.89;-16.72
4.00;-16.73
4.68;-16.65
4.40;-16.57
4.39;-16.42
6.18;-16.93
6.58;-16.78
6.61;-16.75
3.99;-16.67
3.56;-16.77
5.23;-16.72
2.51;-16.78
6.83;-16.72
6.34;-16.73
5.85;-16.49
2.22;-16.45
3.61;-16.54
1.86;-16.52
5.33;-16.53
4.17;-16.48
6.22;-16.23
1.23;-16.39
2.37;-16.62
0.45;-16.72
2.28;-16.63
5.08;-16.58
5.80;-16.27
4.23;-16.04
1.66;-16.16
1.09;-16.48
3.58;-16.34
4.91;-16.25
6.68;-15.99
5.76;-15.86
3.47;-15.81
2.48;-16.00
3.27;-16.05
4.40;-15.84
6.80;-15.70
4.86;-15.72
6.60;-15.70
3.02;-15.76
2.60;-16.00
4.72;-15.82
5.51;-15.66
6.86;-15.83
7.95;-15.73
7.58;-15.80
4.00;-15.88
4.70;-15.81
6.78;-15.72
5.17;-15.66
6.78;-16.28
7.11;-16.32
7.13;-16.31
4.49;-16.16
5.69;-16.22
6.36;-16.05
6.47;-16.36
6.36;-16.39
10.34;-16.22
6.64;-16.04
6.25;-16.23
6.88;-16.18
7.68;-16.12
9.01;-16.21
11.56;-15.99
12.32;-15.67
7.39;-15.66
8.07;-15.91
10.59;-15.94
13.06;-15.76
15.18;-15.77
15.12;-15.52
14.06;-15.31
9.62;-15.48
12.29;-15.78
16.14;-15.49
14.42;-15.37
15.13;-15.16
17.08;-15.05
14.43;-14.98
12.51;-15.15
15.16;-14.97
16.28;-14.70
15.87;-14.63
16.58;-14.66
18.61;-14.60
13.76;-14.56
15.00;-14.58
15.89;-14.43
15.96;-14.17
16.83;-14.72
17.47;-14.60
19.32;-14.38
15.17;-14.23
16.11;-14.22
18.54;-14.08
14.40;-14.25
17.78;-14.36
18.71;-14.34
19.85;-13.99
13.62;-13.98
15.93;-14.01
15.20;-13.89
15.50;-13.84
16.03;-13.75
19.57;-13.40
13.80;-13.10
14.03;-13.22
13.44;-13.46
13.86;-13.31
16.23;-13.33
17.45;-12.96
16.11;-12.65
11.32;-12.73
12.68;-13.23
13.67;-13.08
13.77;-13.04
15.59;-12.82
14.42;-12.61
9.19;-12.73
7.41;-12.94
8.73;-13.05
11.38;-12.74
11.26;-12.62
11.26;-12.43
12.17;-12.33
8.51;-12.35
7.26;-12.54
9.72;-12.35
9.45;-12.14
10.96;-12.05
10.26;-12.07
10.68;-12.01
5.73;-12.04
7.69;-11.96
8.21;-11.84
6.08;-11.77
8.09;-12.36
8.79;-12.22
6.55;-12.14
5.64;-12.05
5.64;-12.07
5.82;-11.88
5.13;-12.43
4.68;-12.49
6.67;-12.48
3.64;-12.37
4.22;-12.49
4.68;-12.41
2.19;-12.53
6.38;-12.53
6.65;-12.44
6.86;-12.19
3.04;-12.17
3.94;-12.26
2.75;-12.33
4.61;-12.37
5.56;-12.25
6.95;-11.99
3.95;-11.85
2.79;-11.98
2.48;-12.20
3.36;-12.12
6.32;-12.05
6.37;-11.82
5.35;-11.61
2.06;-11.65
2.55;-12.06
3.78;-11.98
4.73;-11.87
7.53;-11.68
5.40;-11.59
5.40;-11.57
3.45;-11.72
3.48;-11.91
5.29;-11.67
6.50;-11.57
5.99;-11.42
6.87;-11.35
5.57;-11.34
2.54;-11.46
4.52;-11.33
6.00;-11.20
5.40;-11.15
5.76;-11.32
6.77;-11.26
3.27;-11.24
3.93;-11.16
5.46;-11.08
3.96;-10.96
6.57;-11.34
6.15;-11.22
8.32;-11.12
4.06;-11.05
4.81;-11.16
5.47;-11.05
4.67;-11.26
5.21;-11.17
8.33;-11.03
6.64;-10.76
3.24;-10.87
4.54;-10.93
5.75;-10.88
5.53;-10.97
8.26;-10.77
8.63;-10.45
3.88;-10.41
3.82;-10.65
5.71;-10.68
5.08;-10.55
7.99;-10.44
7.99;-10.21
6.51;-10.09
2.78;-10.23
5.45;-10.53
6.58;-10.40
5.48;-10.28
8.24;-10.09
7.62;-9.96
5.16;-10.04
3.26;-10.19
5.04;-10.10
4.79;-9.92
5.71;-9.85
7.15;-9.73
7.20;-9.67
4.94;-9.66
4.56;-9.57
4.34;-9.52
4.42;-9.41
5.11;-9.60
6.57;-9.52
6.88;-9.57
5.68;-9.45
4.97;-9.50
5.06;-9.46
2.61;-9.52
8.00;-9.43
6.93;-9.38
8.61;-9.17
5.20;-9.07
5.81;-9.26
3.56;-9.45
5.81;-9.36
8.68;-9.11
8.94;-8.80
7.50;-8.54
4.59;-8.63
5.58;-8.87
6.30;-8.73
8.64;-8.58
9.45;-8.33
8.23;-8.21
6.48;-8.24
6.76;-8.38
7.43;-8.44
7.82;-8.22
10.00;-8.08
8.95;-7.98
9.61;-7.88
8.41;-7.84
7.31;-7.93
7.74;-7.81
9.25;-7.68
9.62;-7.73
10.18;-7.76
10.70;-7.77
8.62;-7.68
8.10;-7.67
8.39;-7.51
6.12;-7.60
11.20;-7.70
9.48;-7.65
13.45;-7.41
8.34;-7.31
8.89;-7.57
7.67;-7.68
10.37;-7.61
10.90;-7.62
13.64;-7.37
12.62;-7.08
8.32;-7.25
9.02;-7.62
11.60;-7.43
12.38;-7.40
13.59;-7.13
13.06;-6.88
10.82;-6.87
10.44;-7.07
11.19;-7.10
12.85;-6.84
13.52;-6.75
12.75;-6.51
13.66;-6.44
9.86;-6.58
9.06;-6.70
10.52;-6.62
12.38;-6.42
11.43;-6.38
12.01;-6.48
13.88;-6.33
10.68;-6.19
10.24;-6.15
11.28;-6.05
9.33;-6.00
12.79;-6.10
10.84;-6.00
14.95;-5.74
9.48;-5.65
9.57;-5.84
8.76;-5.90
10.65;-5.87
10.50;-5.88
13.12;-5.62
12.17;-5.21
7.19;-5.33
6.98;-5.71
10.04;-5.59
10.13;-5.60
9.66;-5.38
9.11;-5.17
7.47;-5.11
5.39;-5.40
7.04;-5.51
8.59;-5.32
9.60;-5.23
8.04;-5.04
9.82;-4.97
7.76;-5.02
5.20;-5.18
7.85;-5.08
8.66;-4.91
7.34;-4.89
7.81;-5.07
9.38;-4.98
6.04;-4.94
5.82;-4.94
7.49;-4.86
5.08;-4.81
7.04;-5.16
6.08;-5.12
10.01;-4.94
4.41;-4.85
4.68;-5.10
2.81;-5.13
4.53;-5.13
5.30;-5.06
8.81;-4.88
7.76;-4.62
2.71;-4.73
2.75;-5.09
6.02;-4.98
5.18;-4.94
7.88;-4.68
7.18;-4.43
5.34;-4.39
2.34;-4.60
4.51;-4.78
5.79;-4.62
5.70;-4.63
5.51;-4.46
6.64;-4.45
5.66;-4.49
2.66;-4.64
4.48;-4.56
5.72;-4.40
3.32;-4.50
5.29;-4.63
6.24;-4.54
5.11;-4.49
2.22;-4.48
3.52;-4.49
2.36;-4.41
3.08;-4.69
3.13;-4.58
7.93;-4.39
4.31;-4.22
1.51;-4.37
1.21;-4.49
4.44;-4.43
3.66;-4.40
6.09;-4.25
6.28;-4.06
2.28;-4.07
0.14;-4.38
3.83;-4.38
4.53;-4.23
4.93;-4.07
3.03;-3.92
5.38;-3.84
2.35;-3.89
1.60;-4.07
3.39;-4.00
4.22;-3.87
5.75;-3.88
5.76;-3.92
7.17;-3.80
4.24;-3.73
2.40;-3.73
3.32;-3.70
1.43;-3.67
2.96;-4.13
2.10;-4.02
7.00;-3.76
2.25;-3.64
1.01;-3.78
0.33;-3.90
3.56;-3.88
3.90;-3.73
5.93;-3.55
5.92;-3.34
1.62;-3.37
0.50;-3.74
3.56;-3.61
4.44;-3.49
5.93;-3.35
3.52;-3.32
5.34;-3.30
3.42;-3.38
5.95;-3.23
5.64;-3.10
6.21;-3.02
5.96;-2.98
5.94;-2.97
7.44;-2.92
5.67;-2.83
4.17;-2.84
4.59;-2.78
2.70;-2.83
7.02;-2.98
6.13;-2.88
10.08;-2.63
6.95;-2.53
5.61;-2.62
3.69;-2.92
6.69;-2.80
8.53;-2.57
9.34;-2.38
8.94;-2.16
5.23;-2.20
7.02;-2.53
8.09;-2.39
8.27;-2.23
9.71;-2.16
11.12;-2.07
11.13;-2.04
9.99;-1.99
9.49;-1.99
9.09;-1.91
9.36;-1.69
7.96;-1.80
10.32;-1.77
12.39;-1.72
11.39;-1.56
9.46;-1.60
9.31;-1.63
7.98;-1.61
10.22;-1.54
12.39;-1.44
14.01;-1.23
11.34;-1.07
8.68;-1.24
10.83;-1.53
12.72;-1.28
12.85;-1.19
12.54;-1.07
13.91;-0.88
10.75;-0.86
11.53;-1.05
13.00;-0.76
12.91;-0.56
11.63;-0.46
11.74;-0.46
13.92;-0.45
12.57;-0.39
10.89;-0.41
11.02;-0.43
11.74;-0.19
9.14;-0.44
11.57;-0.45
14.59;-0.30
12.93;-0.10
10.01;-0.21
9.51;-0.26
